dst_region,year,asset,region,technology,installed,capacity
Central,2050,9,Central,CC_GAS,2020,35.74230000000
Central,2050,10,Central,HYD_LS,2020,0.43520000000
Central,2054,9,Central,CC_GAS,2020,7.14850000000
Central,2054,10,Central,HYD_LS,2020,0.08700000000
Eastern,2050,11,Eastern,HYD_LS,2020,17.37700000000
Eastern,2050,12,Eastern,NUCL,2020,103.05960000000
Eastern,2054,11,Eastern,HYD_LS,2020,7.94380000000
Eastern,2054,12,Eastern,NUCL,2020,47.11300000000
Eastern,2055,11,Eastern,HYD_LS,2020,5.58550000000
Eastern,2055,12,Eastern,NUCL,2020,33.12630000000
Eastern,2059,11,Eastern,HYD_LS,2020,3.10300000000
Eastern,2059,12,Eastern,NUCL,2020,18.40350000000
Eastern,2060,11,Eastern,HYD_LS,2020,2.48240000000
Eastern,2060,12,Eastern,NUCL,2020,14.72280000000
Western,2050,20,Western,CC_GAS,2020,55.15650000000
Western,2050,21,Western,HYD_LS,2020,101.57300000000
Western,2054,20,Western,CC_GAS,2020,11.03130000000
Western,2054,21,Western,HYD_LS,2020,20.31460000000
Northwest,2050,18,Northwest,CC_GAS,2020,5.48730000000
Northwest,2054,18,Northwest,CC_GAS,2020,1.09750000000
North,2050,14,North,CC_GAS,2020,61.17290000000
North,2050,15,North,HYD_LS,2020,1.24440000000
North,2054,14,North,CC_GAS,2020,12.23460000000
North,2054,15,North,HYD_LS,2020,0.24890000000
