asset,year,region,installed,technology,capacity
2,2050,BajaCalif,2045,agr_tec,40000.00000000000
2,2055,BajaCalif,2045,agr_tec,40000.00000000000
2,2059,BajaCalif,2045,agr_tec,40000.00000000000
3,2050,BajaCalif,2045,agr_tec2,40000.00000000000
3,2055,BajaCalif,2045,agr_tec2,40000.00000000000
3,2059,BajaCalif,2045,agr_tec2,40000.00000000000
6,2050,BajaCalifSouth,2045,agr_tec,40000.00000000000
6,2055,BajaCalifSouth,2045,agr_tec,40000.00000000000
6,2059,BajaCalifSouth,2045,agr_tec,40000.00000000000
7,2050,BajaCalifSouth,2045,agr_tec2,40000.00000000000
7,2055,BajaCalifSouth,2045,agr_tec2,40000.00000000000
7,2059,BajaCalifSouth,2045,agr_tec2,40000.00000000000
10,2050,Central,2045,agr_tec,40000.00000000000
10,2055,Central,2045,agr_tec,40000.00000000000
10,2059,Central,2045,agr_tec,40000.00000000000
11,2050,Central,2045,agr_tec2,40000.00000000000
11,2055,Central,2045,agr_tec2,40000.00000000000
11,2059,Central,2045,agr_tec2,40000.00000000000
14,2050,Eastern,2045,agr_tec,40000.00000000000
14,2055,Eastern,2045,agr_tec,40000.00000000000
14,2059,Eastern,2045,agr_tec,40000.00000000000
15,2050,Eastern,2045,agr_tec2,40000.00000000000
15,2055,Eastern,2045,agr_tec2,40000.00000000000
15,2059,Eastern,2045,agr_tec2,40000.00000000000
18,2050,North,2045,agr_tec,40000.00000000000
18,2055,North,2045,agr_tec,40000.00000000000
18,2059,North,2045,agr_tec,40000.00000000000
19,2050,North,2045,agr_tec2,40000.00000000000
19,2055,North,2045,agr_tec2,40000.00000000000
19,2059,North,2045,agr_tec2,40000.00000000000
22,2050,Northeast,2045,agr_tec,40000.00000000000
22,2055,Northeast,2045,agr_tec,40000.00000000000
22,2059,Northeast,2045,agr_tec,40000.00000000000
23,2050,Northeast,2045,agr_tec2,40000.00000000000
23,2055,Northeast,2045,agr_tec2,40000.00000000000
23,2059,Northeast,2045,agr_tec2,40000.00000000000
26,2050,Northwest,2045,agr_tec,40000.00000000000
26,2055,Northwest,2045,agr_tec,40000.00000000000
26,2059,Northwest,2045,agr_tec,40000.00000000000
27,2050,Northwest,2045,agr_tec2,40000.00000000000
27,2055,Northwest,2045,agr_tec2,40000.00000000000
27,2059,Northwest,2045,agr_tec2,40000.00000000000
30,2050,Peninsular,2045,agr_tec,40000.00000000000
30,2055,Peninsular,2045,agr_tec,40000.00000000000
30,2059,Peninsular,2045,agr_tec,40000.00000000000
31,2050,Peninsular,2045,agr_tec2,40000.00000000000
31,2055,Peninsular,2045,agr_tec2,40000.00000000000
31,2059,Peninsular,2045,agr_tec2,40000.00000000000
34,2050,Western,2045,agr_tec,40000.00000000000
34,2055,Western,2045,agr_tec,40000.00000000000
34,2059,Western,2045,agr_tec,40000.00000000000
35,2050,Western,2045,agr_tec2,40000.00000000000
35,2055,Western,2045,agr_tec2,40000.00000000000
35,2059,Western,2045,agr_tec2,40000.00000000000
