timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
0,electricity,0,2045,BajaCalif,GAS_GT,2020,all-year,all-week,night,5.03310000000
0,electricity,0,2050,BajaCalif,GAS_GT,2020,all-year,all-week,night,3.77390000000
0,electricity,1,2045,BajaCalif,GEOTH,2020,all-year,all-week,night,1.20850000000
0,electricity,1,2050,BajaCalif,GEOTH,2020,all-year,all-week,night,0.90610000000
0,electricity,2,2045,BajaCalif,OIL,2020,all-year,all-week,night,0.00400000000
0,electricity,2,2050,BajaCalif,OIL,2020,all-year,all-week,night,0.00300000000
0,electricity,3,2045,Central,PV_GND,2020,all-year,all-week,night,200.36780000000
0,electricity,3,2045,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00230000000
0,electricity,3,2050,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00170000000
0,electricity,4,2045,Central,PV_GND,2025,all-year,all-week,night,225.07040000000
0,electricity,4,2050,Central,PV_GND,2025,all-year,all-week,night,225.01660000000
0,electricity,5,2045,Central,PV_GND,2035,all-year,all-week,night,512.36450000000
0,electricity,5,2050,Central,PV_GND,2035,all-year,all-week,night,512.24190000000
0,electricity,6,2045,BajaCalif,PV_GND,2040,all-year,all-week,night,544.41590000000
0,electricity,6,2050,BajaCalif,PV_GND,2040,all-year,all-week,night,544.28570000000
0,electricity,7,2045,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.00500000000
0,electricity,7,2050,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.00370000000
0,electricity,8,2045,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.25290000000
0,electricity,8,2050,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.18960000000
0,electricity,9,2045,BajaCalifSouth,OIL,2020,all-year,all-week,night,0.94490000000
0,electricity,9,2050,BajaCalifSouth,OIL,2020,all-year,all-week,night,0.70850000000
0,electricity,10,2045,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,364.80010000000
0,electricity,10,2050,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,0.02010000000
0,electricity,11,2045,Central,PV_GND,2030,all-year,all-week,night,238.23960000000
0,electricity,11,2045,BajaCalifSouth,PV_GND,2030,all-year,all-week,night,336.30290000000
0,electricity,11,2050,Central,PV_GND,2030,all-year,all-week,night,238.18270000000
0,electricity,11,2050,BajaCalifSouth,PV_GND,2030,all-year,all-week,night,336.22250000000
0,electricity,12,2045,BajaCalifSouth,PV_GND,2035,all-year,all-week,night,741.71070000000
0,electricity,12,2050,BajaCalifSouth,PV_GND,2035,all-year,all-week,night,741.53330000000
0,electricity,13,2045,Central,PV_GND,2040,all-year,all-week,night,510.13320000000
0,electricity,13,2050,Central,PV_GND,2040,all-year,all-week,night,510.01120000000
0,electricity,14,2050,Central,PV_GND,2045,all-year,all-week,night,424.02980000000
0,electricity,14,2050,BajaCalifSouth,PV_GND,2045,all-year,all-week,night,625.52680000000
0,electricity,15,2045,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.02490000000
0,electricity,15,2050,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.01860000000
0,electricity,16,2045,Central,BIO,2020,all-year,all-week,night,0.00120000000
0,electricity,16,2050,Central,BIO,2020,all-year,all-week,night,0.00090000000
0,electricity,17,2045,Central,GAS_CC,2030,all-year,all-week,night,3.97040000000
0,electricity,17,2050,Central,GAS_CC,2030,all-year,all-week,night,3.96940000000
0,electricity,18,2050,Central,GAS_CC,2045,all-year,all-week,night,14.36960000000
0,electricity,19,2045,Central,GAS_GT,2020,all-year,all-week,night,9.34770000000
0,electricity,19,2045,Eastern,GAS_GT,2020,all-year,all-week,night,2.53290000000
0,electricity,19,2045,Western,GAS_GT,2020,all-year,all-week,night,3.02790000000
0,electricity,19,2050,Central,GAS_GT,2020,all-year,all-week,night,7.00910000000
0,electricity,19,2050,Eastern,GAS_GT,2020,all-year,all-week,night,1.89920000000
0,electricity,19,2050,Western,GAS_GT,2020,all-year,all-week,night,2.27040000000
0,electricity,21,2045,Central,HYD,2020,all-year,all-week,night,0.18130000000
0,electricity,21,2050,Central,HYD,2020,all-year,all-week,night,0.13590000000
0,electricity,22,2045,Central,OIL,2020,all-year,all-week,night,0.27450000000
0,electricity,22,2050,Central,OIL,2020,all-year,all-week,night,0.20580000000
0,electricity,23,2045,Central,PV_GND,2020,all-year,all-week,night,0.00680000000
0,electricity,23,2050,Central,PV_GND,2020,all-year,all-week,night,0.00510000000
0,electricity,24,2045,Eastern,BIO,2020,all-year,all-week,night,0.20510000000
0,electricity,24,2050,Eastern,BIO,2020,all-year,all-week,night,0.15380000000
0,electricity,25,2045,Eastern,GAS_CC,2025,all-year,all-week,night,3.70570000000
0,electricity,25,2050,Eastern,GAS_CC,2025,all-year,all-week,night,3.70480000000
0,electricity,26,2045,Eastern,GAS_GT,2020,all-year,all-week,night,10.13150000000
0,electricity,26,2045,Peninsular,GAS_GT,2020,all-year,all-week,night,1.97940000000
0,electricity,26,2050,Eastern,GAS_GT,2020,all-year,all-week,night,7.59680000000
0,electricity,26,2050,Peninsular,GAS_GT,2020,all-year,all-week,night,1.48420000000
0,electricity,27,2045,Central,GAS_GT,2025,all-year,all-week,night,1536.31900000000
0,electricity,27,2050,Central,GAS_GT,2025,all-year,all-week,night,1535.95150000000
0,electricity,28,2045,Central,GAS_GT,2035,all-year,all-week,night,1928.00290000000
0,electricity,28,2050,Central,GAS_GT,2035,all-year,all-week,night,1927.54180000000
0,electricity,29,2045,Eastern,HYD,2020,all-year,all-week,night,14.97380000000
0,electricity,29,2050,Eastern,HYD,2020,all-year,all-week,night,11.22770000000
0,electricity,30,2045,Eastern,NUCL,2020,all-year,all-week,night,3.62540000000
0,electricity,30,2050,Eastern,NUCL,2020,all-year,all-week,night,2.71840000000
0,electricity,31,2045,Eastern,OIL,2020,all-year,all-week,night,0.58090000000
0,electricity,31,2050,Eastern,OIL,2020,all-year,all-week,night,0.43550000000
0,electricity,32,2045,Eastern,WIND_ON,2020,all-year,all-week,night,310.97460000000
0,electricity,32,2050,Eastern,WIND_ON,2020,all-year,all-week,night,1.03220000000
0,electricity,33,2045,Eastern,WIND_ON,2035,all-year,all-week,night,348.46090000000
0,electricity,33,2050,Eastern,WIND_ON,2035,all-year,all-week,night,348.37760000000
0,electricity,34,2045,North,BIO,2020,all-year,all-week,night,0.01120000000
0,electricity,34,2050,North,BIO,2020,all-year,all-week,night,0.00840000000
0,electricity,35,2045,North,GAS_GT,2020,all-year,all-week,night,9.78860000000
0,electricity,35,2050,North,GAS_GT,2020,all-year,all-week,night,7.33970000000
0,electricity,36,2045,North,HYD,2020,all-year,all-week,night,0.06270000000
0,electricity,36,2050,North,HYD,2020,all-year,all-week,night,0.04700000000
0,electricity,37,2045,North,OIL,2020,all-year,all-week,night,0.22880000000
0,electricity,37,2050,North,OIL,2020,all-year,all-week,night,0.17150000000
0,electricity,38,2045,North,PV_GND,2020,all-year,all-week,night,0.36690000000
0,electricity,38,2050,North,PV_GND,2020,all-year,all-week,night,0.27510000000
0,electricity,39,2045,Northeast,BIO,2020,all-year,all-week,night,0.02360000000
0,electricity,39,2050,Northeast,BIO,2020,all-year,all-week,night,0.01770000000
0,electricity,40,2045,Northeast,COAL,2020,all-year,all-week,night,2.29760000000
0,electricity,40,2050,Northeast,COAL,2020,all-year,all-week,night,1.72280000000
0,electricity,41,2045,Northeast,GAS_GT,2020,all-year,all-week,night,32.13410000000
0,electricity,41,2050,Northeast,GAS_GT,2020,all-year,all-week,night,24.09480000000
0,electricity,43,2045,Northeast,HYD,2020,all-year,all-week,night,1660.56680000000
0,electricity,43,2050,Northeast,HYD,2020,all-year,all-week,night,0.19800000000
0,electricity,44,2045,Northeast,HYD,2035,all-year,all-week,night,1314.21830000000
0,electricity,44,2050,Northeast,HYD,2035,all-year,all-week,night,1313.90400000000
0,electricity,45,2050,Northeast,HYD,2045,all-year,all-week,night,739.07100000000
0,electricity,46,2045,Northeast,OIL,2020,all-year,all-week,night,0.44560000000
0,electricity,46,2050,Northeast,OIL,2020,all-year,all-week,night,0.33410000000
0,electricity,47,2045,Northeast,PV_GND,2020,all-year,all-week,night,0.15000000000
0,electricity,47,2050,Northeast,PV_GND,2020,all-year,all-week,night,0.11250000000
0,electricity,48,2045,Northeast,WIND_ON,2020,all-year,all-week,night,1.25420000000
0,electricity,48,2050,Northeast,WIND_ON,2020,all-year,all-week,night,0.94040000000
0,electricity,49,2045,Northwest,GAS_CC,2030,all-year,all-week,night,1594.05400000000
0,electricity,49,2050,Northwest,GAS_CC,2030,all-year,all-week,night,1593.67280000000
0,electricity,50,2045,Northwest,GAS_CC,2040,all-year,all-week,night,3502.81960000000
0,electricity,50,2050,Northwest,GAS_CC,2040,all-year,all-week,night,3482.16990000000
0,electricity,51,2050,Northwest,GAS_CC,2045,all-year,all-week,night,3443.85840000000
0,electricity,52,2045,Northwest,GAS_GT,2020,all-year,all-week,night,10.45370000000
0,electricity,52,2045,North,GAS_GT,2020,all-year,all-week,night,2.93660000000
0,electricity,52,2050,Northwest,GAS_GT,2020,all-year,all-week,night,7.83840000000
0,electricity,52,2050,North,GAS_GT,2020,all-year,all-week,night,2.20190000000
0,electricity,53,2045,Peninsular,GAS_GT,2025,all-year,all-week,night,1981.60820000000
0,electricity,53,2050,Peninsular,GAS_GT,2025,all-year,all-week,night,1981.13430000000
0,electricity,54,2045,Northwest,HYD,2020,all-year,all-week,night,2.14840000000
0,electricity,54,2050,Northwest,HYD,2020,all-year,all-week,night,1.61090000000
0,electricity,55,2045,Northeast,HYD,2035,all-year,all-week,night,1059.74250000000
0,electricity,55,2050,Northeast,HYD,2035,all-year,all-week,night,1059.48900000000
0,electricity,56,2050,Northeast,HYD,2045,all-year,all-week,night,654.32390000000
0,electricity,57,2045,Northwest,OIL,2020,all-year,all-week,night,0.11140000000
0,electricity,57,2050,Northwest,OIL,2020,all-year,all-week,night,0.08350000000
0,electricity,58,2045,Northwest,PV_GND,2020,all-year,all-week,night,0.14740000000
0,electricity,58,2050,Northwest,PV_GND,2020,all-year,all-week,night,0.11050000000
0,electricity,59,2045,Northwest,WIND_ON,2020,all-year,all-week,night,0.00100000000
0,electricity,59,2050,Northwest,WIND_ON,2020,all-year,all-week,night,0.00070000000
0,electricity,60,2045,Peninsular,GAS_GT,2020,all-year,all-week,night,1.97940000000
0,electricity,60,2050,Peninsular,GAS_GT,2020,all-year,all-week,night,1.48420000000
0,electricity,61,2045,Peninsular,OIL,2020,all-year,all-week,night,0.03180000000
0,electricity,61,2050,Peninsular,OIL,2020,all-year,all-week,night,0.02390000000
0,electricity,62,2045,Peninsular,PV_GND,2020,all-year,all-week,night,0.22500000000
0,electricity,62,2050,Peninsular,PV_GND,2020,all-year,all-week,night,0.16870000000
0,electricity,63,2045,Peninsular,PV_RFT,2020,all-year,all-week,night,0.00190000000
0,electricity,63,2050,Peninsular,PV_RFT,2020,all-year,all-week,night,0.00150000000
0,electricity,64,2045,Peninsular,WIND_ON,2020,all-year,all-week,night,0.12730000000
0,electricity,64,2050,Peninsular,WIND_ON,2020,all-year,all-week,night,0.09550000000
0,electricity,65,2045,Western,BIO,2020,all-year,all-week,night,0.04970000000
0,electricity,65,2050,Western,BIO,2020,all-year,all-week,night,0.03730000000
0,electricity,66,2045,Western,COAL,2020,all-year,all-week,night,5.83100000000
0,electricity,66,2050,Western,COAL,2020,all-year,all-week,night,4.37220000000
0,electricity,68,2045,Western,GAS_GT,2020,all-year,all-week,night,12.11160000000
0,electricity,68,2045,Northwest,GAS_GT,2020,all-year,all-week,night,2.61340000000
0,electricity,68,2050,Western,GAS_GT,2020,all-year,all-week,night,9.08150000000
0,electricity,68,2050,Northwest,GAS_GT,2020,all-year,all-week,night,1.95960000000
0,electricity,69,2045,Central,GAS_GT,2035,all-year,all-week,night,12.78490000000
0,electricity,69,2050,Central,GAS_GT,2035,all-year,all-week,night,12.78190000000
0,electricity,70,2045,Central,GAS_GT,2040,all-year,all-week,night,1055.46150000000
0,electricity,70,2045,Peninsular,GAS_GT,2040,all-year,all-week,night,2480.21910000000
0,electricity,70,2050,Central,GAS_GT,2040,all-year,all-week,night,1039.48770000000
0,electricity,70,2050,Peninsular,GAS_GT,2040,all-year,all-week,night,2442.68230000000
0,electricity,71,2045,Western,GEOTH,2020,all-year,all-week,night,0.70490000000
0,electricity,71,2050,Western,GEOTH,2020,all-year,all-week,night,0.52860000000
0,electricity,72,2045,Western,HYD,2020,all-year,all-week,night,10.99480000000
0,electricity,72,2050,Western,HYD,2020,all-year,all-week,night,8.24420000000
0,electricity,73,2045,Western,OIL,2020,all-year,all-week,night,1.64310000000
0,electricity,73,2050,Western,OIL,2020,all-year,all-week,night,1.23200000000
0,electricity,74,2045,Western,PV_GND,2020,all-year,all-week,night,0.24890000000
0,electricity,74,2050,Western,PV_GND,2020,all-year,all-week,night,0.18660000000
0,electricity,75,2045,Western,WIND_ON,2020,all-year,all-week,night,0.51220000000
0,electricity,75,2050,Western,WIND_ON,2020,all-year,all-week,night,0.38410000000
1,electricity,0,2045,BajaCalif,GAS_GT,2020,all-year,all-week,morning,5.05240000000
1,electricity,0,2050,BajaCalif,GAS_GT,2020,all-year,all-week,morning,3.78950000000
1,electricity,1,2045,BajaCalif,GEOTH,2020,all-year,all-week,morning,1.21310000000
1,electricity,1,2050,BajaCalif,GEOTH,2020,all-year,all-week,morning,0.90990000000
1,electricity,2,2045,BajaCalif,OIL,2020,all-year,all-week,morning,0.00400000000
1,electricity,2,2050,BajaCalif,OIL,2020,all-year,all-week,morning,0.00300000000
1,electricity,3,2045,Central,PV_GND,2020,all-year,all-week,morning,201.13980000000
1,electricity,3,2045,BajaCalif,PV_GND,2020,all-year,all-week,morning,0.00230000000
1,electricity,3,2050,BajaCalif,PV_GND,2020,all-year,all-week,morning,0.00170000000
1,electricity,4,2045,Central,PV_GND,2025,all-year,all-week,morning,225.93760000000
1,electricity,4,2050,Central,PV_GND,2025,all-year,all-week,morning,225.94840000000
1,electricity,5,2045,Central,PV_GND,2035,all-year,all-week,morning,514.33850000000
1,electricity,5,2050,Central,PV_GND,2035,all-year,all-week,morning,514.36300000000
1,electricity,6,2045,BajaCalif,PV_GND,2040,all-year,all-week,morning,546.51350000000
1,electricity,6,2050,BajaCalif,PV_GND,2040,all-year,all-week,morning,546.53960000000
1,electricity,7,2045,BajaCalif,WIND_ON,2020,all-year,all-week,morning,0.00500000000
1,electricity,7,2050,BajaCalif,WIND_ON,2020,all-year,all-week,morning,0.00370000000
1,electricity,8,2045,BajaCalifSouth,GAS_GT,2020,all-year,all-week,morning,0.25390000000
1,electricity,8,2050,BajaCalifSouth,GAS_GT,2020,all-year,all-week,morning,0.19040000000
1,electricity,9,2045,BajaCalifSouth,OIL,2020,all-year,all-week,morning,0.94850000000
1,electricity,9,2050,BajaCalifSouth,OIL,2020,all-year,all-week,morning,0.71140000000
1,electricity,10,2045,BajaCalifSouth,PV_GND,2020,all-year,all-week,morning,366.20570000000
1,electricity,10,2050,BajaCalifSouth,PV_GND,2020,all-year,all-week,morning,0.02020000000
1,electricity,11,2045,Central,PV_GND,2030,all-year,all-week,morning,239.15760000000
1,electricity,11,2045,BajaCalifSouth,PV_GND,2030,all-year,all-week,morning,337.59870000000
1,electricity,11,2050,Central,PV_GND,2030,all-year,all-week,morning,239.16900000000
1,electricity,11,2050,BajaCalifSouth,PV_GND,2030,all-year,all-week,morning,337.61470000000
1,electricity,12,2045,BajaCalifSouth,PV_GND,2035,all-year,all-week,morning,744.56840000000
1,electricity,12,2050,BajaCalifSouth,PV_GND,2035,all-year,all-week,morning,744.60390000000
1,electricity,13,2045,Central,PV_GND,2040,all-year,all-week,morning,512.09860000000
1,electricity,13,2050,Central,PV_GND,2040,all-year,all-week,morning,512.12300000000
1,electricity,14,2050,Central,PV_GND,2045,all-year,all-week,morning,425.78560000000
1,electricity,14,2050,BajaCalifSouth,PV_GND,2045,all-year,all-week,morning,628.11700000000
1,electricity,15,2045,BajaCalifSouth,WIND_ON,2020,all-year,all-week,morning,0.02500000000
1,electricity,15,2050,BajaCalifSouth,WIND_ON,2020,all-year,all-week,morning,0.01870000000
1,electricity,16,2045,Central,BIO,2020,all-year,all-week,morning,0.00120000000
1,electricity,16,2050,Central,BIO,2020,all-year,all-week,morning,0.00090000000
1,electricity,17,2045,Central,GAS_CC,2030,all-year,all-week,morning,3.98570000000
1,electricity,17,2050,Central,GAS_CC,2030,all-year,all-week,morning,3.98590000000
1,electricity,18,2050,Central,GAS_CC,2045,all-year,all-week,morning,14.42910000000
1,electricity,19,2045,Central,GAS_GT,2020,all-year,all-week,morning,9.38380000000
1,electricity,19,2045,Eastern,GAS_GT,2020,all-year,all-week,morning,2.54260000000
1,electricity,19,2045,Western,GAS_GT,2020,all-year,all-week,morning,3.03960000000
1,electricity,19,2050,Central,GAS_GT,2020,all-year,all-week,morning,7.03810000000
1,electricity,19,2050,Eastern,GAS_GT,2020,all-year,all-week,morning,1.90710000000
1,electricity,19,2050,Western,GAS_GT,2020,all-year,all-week,morning,2.27980000000
1,electricity,21,2045,Central,HYD,2020,all-year,all-week,morning,0.18200000000
1,electricity,21,2050,Central,HYD,2020,all-year,all-week,morning,0.13650000000
1,electricity,22,2045,Central,OIL,2020,all-year,all-week,morning,0.27560000000
1,electricity,22,2050,Central,OIL,2020,all-year,all-week,morning,0.20670000000
1,electricity,23,2045,Central,PV_GND,2020,all-year,all-week,morning,0.00680000000
1,electricity,23,2050,Central,PV_GND,2020,all-year,all-week,morning,0.00510000000
1,electricity,24,2045,Eastern,BIO,2020,all-year,all-week,morning,0.20590000000
1,electricity,24,2050,Eastern,BIO,2020,all-year,all-week,morning,0.15450000000
1,electricity,25,2045,Eastern,GAS_CC,2025,all-year,all-week,morning,3.72000000000
1,electricity,25,2050,Eastern,GAS_CC,2025,all-year,all-week,morning,3.72010000000
1,electricity,26,2045,Eastern,GAS_GT,2020,all-year,all-week,morning,10.17050000000
1,electricity,26,2045,Peninsular,GAS_GT,2020,all-year,all-week,morning,1.98710000000
1,electricity,26,2050,Eastern,GAS_GT,2020,all-year,all-week,morning,7.62820000000
1,electricity,26,2050,Peninsular,GAS_GT,2020,all-year,all-week,morning,1.49040000000
1,electricity,27,2045,Central,GAS_GT,2025,all-year,all-week,morning,1542.23820000000
1,electricity,27,2050,Central,GAS_GT,2025,all-year,all-week,morning,1542.31170000000
1,electricity,28,2045,Central,GAS_GT,2035,all-year,all-week,morning,1935.43120000000
1,electricity,28,2050,Central,GAS_GT,2035,all-year,all-week,morning,1935.52350000000
1,electricity,29,2045,Eastern,HYD,2020,all-year,all-week,morning,15.03150000000
1,electricity,29,2050,Eastern,HYD,2020,all-year,all-week,morning,11.27420000000
1,electricity,30,2045,Eastern,NUCL,2020,all-year,all-week,morning,3.63940000000
1,electricity,30,2050,Eastern,NUCL,2020,all-year,all-week,morning,2.72970000000
1,electricity,31,2045,Eastern,OIL,2020,all-year,all-week,morning,0.58310000000
1,electricity,31,2050,Eastern,OIL,2020,all-year,all-week,morning,0.43730000000
1,electricity,32,2045,Eastern,WIND_ON,2020,all-year,all-week,morning,312.17270000000
1,electricity,32,2050,Eastern,WIND_ON,2020,all-year,all-week,morning,1.03640000000
1,electricity,33,2045,Eastern,WIND_ON,2035,all-year,all-week,morning,349.80350000000
1,electricity,33,2050,Eastern,WIND_ON,2035,all-year,all-week,morning,349.82020000000
1,electricity,34,2045,North,BIO,2020,all-year,all-week,morning,0.01120000000
1,electricity,34,2050,North,BIO,2020,all-year,all-week,morning,0.00840000000
1,electricity,35,2045,North,GAS_GT,2020,all-year,all-week,morning,9.82630000000
1,electricity,35,2050,North,GAS_GT,2020,all-year,all-week,morning,7.37010000000
1,electricity,36,2045,North,HYD,2020,all-year,all-week,morning,0.06290000000
1,electricity,36,2050,North,HYD,2020,all-year,all-week,morning,0.04720000000
1,electricity,37,2045,North,OIL,2020,all-year,all-week,morning,0.22960000000
1,electricity,37,2050,North,OIL,2020,all-year,all-week,morning,0.17220000000
1,electricity,38,2045,North,PV_GND,2020,all-year,all-week,morning,0.36830000000
1,electricity,38,2050,North,PV_GND,2020,all-year,all-week,morning,0.27620000000
1,electricity,39,2045,Northeast,BIO,2020,all-year,all-week,morning,0.02370000000
1,electricity,39,2050,Northeast,BIO,2020,all-year,all-week,morning,0.01780000000
1,electricity,40,2045,Northeast,COAL,2020,all-year,all-week,morning,2.30640000000
1,electricity,40,2050,Northeast,COAL,2020,all-year,all-week,morning,1.72990000000
1,electricity,41,2045,Northeast,GAS_GT,2020,all-year,all-week,morning,32.25790000000
1,electricity,41,2050,Northeast,GAS_GT,2020,all-year,all-week,morning,24.19460000000
1,electricity,43,2045,Northeast,HYD,2020,all-year,all-week,morning,1666.96480000000
1,electricity,43,2050,Northeast,HYD,2020,all-year,all-week,morning,0.19880000000
1,electricity,44,2045,Northeast,HYD,2035,all-year,all-week,morning,1319.28180000000
1,electricity,44,2050,Northeast,HYD,2035,all-year,all-week,morning,1319.34470000000
1,electricity,45,2050,Northeast,HYD,2045,all-year,all-week,morning,742.13140000000
1,electricity,46,2045,Northeast,OIL,2020,all-year,all-week,morning,0.44730000000
1,electricity,46,2050,Northeast,OIL,2020,all-year,all-week,morning,0.33550000000
1,electricity,47,2045,Northeast,PV_GND,2020,all-year,all-week,morning,0.15060000000
1,electricity,47,2050,Northeast,PV_GND,2020,all-year,all-week,morning,0.11290000000
1,electricity,48,2045,Northeast,WIND_ON,2020,all-year,all-week,morning,1.25910000000
1,electricity,48,2050,Northeast,WIND_ON,2020,all-year,all-week,morning,0.94430000000
1,electricity,49,2045,Northwest,GAS_CC,2030,all-year,all-week,morning,1600.19570000000
1,electricity,49,2050,Northwest,GAS_CC,2030,all-year,all-week,morning,1600.27190000000
1,electricity,50,2045,Northwest,GAS_CC,2040,all-year,all-week,morning,3516.31560000000
1,electricity,50,2050,Northwest,GAS_CC,2040,all-year,all-week,morning,3496.58920000000
1,electricity,51,2050,Northwest,GAS_CC,2045,all-year,all-week,morning,3458.11900000000
1,electricity,52,2045,Northwest,GAS_GT,2020,all-year,all-week,morning,10.49400000000
1,electricity,52,2045,North,GAS_GT,2020,all-year,all-week,morning,2.94790000000
1,electricity,52,2050,Northwest,GAS_GT,2020,all-year,all-week,morning,7.87090000000
1,electricity,52,2050,North,GAS_GT,2020,all-year,all-week,morning,2.21100000000
1,electricity,53,2045,Peninsular,GAS_GT,2025,all-year,all-week,morning,1989.24310000000
1,electricity,53,2050,Peninsular,GAS_GT,2025,all-year,all-week,morning,1989.33790000000
1,electricity,54,2045,Northwest,HYD,2020,all-year,all-week,morning,2.15670000000
1,electricity,54,2050,Northwest,HYD,2020,all-year,all-week,morning,1.61760000000
1,electricity,55,2045,Northeast,HYD,2035,all-year,all-week,morning,1063.82560000000
1,electricity,55,2050,Northeast,HYD,2035,all-year,all-week,morning,1063.87630000000
1,electricity,56,2050,Northeast,HYD,2045,all-year,all-week,morning,657.03330000000
1,electricity,57,2045,Northwest,OIL,2020,all-year,all-week,morning,0.11180000000
1,electricity,57,2050,Northwest,OIL,2020,all-year,all-week,morning,0.08390000000
1,electricity,58,2045,Northwest,PV_GND,2020,all-year,all-week,morning,0.14800000000
1,electricity,58,2050,Northwest,PV_GND,2020,all-year,all-week,morning,0.11100000000
1,electricity,59,2045,Northwest,WIND_ON,2020,all-year,all-week,morning,0.00100000000
1,electricity,59,2050,Northwest,WIND_ON,2020,all-year,all-week,morning,0.00070000000
1,electricity,60,2045,Peninsular,GAS_GT,2020,all-year,all-week,morning,1.98710000000
1,electricity,60,2050,Peninsular,GAS_GT,2020,all-year,all-week,morning,1.49040000000
1,electricity,61,2045,Peninsular,OIL,2020,all-year,all-week,morning,0.03200000000
1,electricity,61,2050,Peninsular,OIL,2020,all-year,all-week,morning,0.02400000000
1,electricity,62,2045,Peninsular,PV_GND,2020,all-year,all-week,morning,0.22590000000
1,electricity,62,2050,Peninsular,PV_GND,2020,all-year,all-week,morning,0.16940000000
1,electricity,63,2045,Peninsular,PV_RFT,2020,all-year,all-week,morning,0.00190000000
1,electricity,63,2050,Peninsular,PV_RFT,2020,all-year,all-week,morning,0.00150000000
1,electricity,64,2045,Peninsular,WIND_ON,2020,all-year,all-week,morning,0.12780000000
1,electricity,64,2050,Peninsular,WIND_ON,2020,all-year,all-week,morning,0.09590000000
1,electricity,65,2045,Western,BIO,2020,all-year,all-week,morning,0.04990000000
1,electricity,65,2050,Western,BIO,2020,all-year,all-week,morning,0.03740000000
1,electricity,66,2045,Western,COAL,2020,all-year,all-week,morning,5.85350000000
1,electricity,66,2050,Western,COAL,2020,all-year,all-week,morning,4.39030000000
1,electricity,68,2045,Western,GAS_GT,2020,all-year,all-week,morning,12.15820000000
