asset,year,dst_region,region,technology,installed,capacity
0,2030,BajaCalif,BajaCalif,GAS_GT,2020,79.79000000000
0,2035,BajaCalif,BajaCalif,GAS_GT,2020,59.84250000000
0,2040,BajaCalif,BajaCalif,GAS_GT,2020,44.88190000000
0,2045,BajaCalif,BajaCalif,GAS_GT,2020,33.66140000000
0,2049,BajaCalif,BajaCalif,GAS_GT,2020,26.92910000000
0,2050,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
0,2054,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
0,2055,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
0,2059,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
0,2060,BajaCalif,BajaCalif,GAS_GT,2020,25.24610000000
1,2030,BajaCalif,BajaCalif,GEOTH,2020,19.15810000000
1,2035,BajaCalif,BajaCalif,GEOTH,2020,14.36860000000
1,2040,BajaCalif,BajaCalif,GEOTH,2020,10.77640000000
1,2045,BajaCalif,BajaCalif,GEOTH,2020,8.08230000000
1,2049,BajaCalif,BajaCalif,GEOTH,2020,6.46590000000
1,2050,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
1,2054,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
1,2055,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
1,2059,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
1,2060,BajaCalif,BajaCalif,GEOTH,2020,6.06170000000
2,2030,BajaCalif,BajaCalif,OIL,2020,0.07100000000
2,2035,BajaCalif,BajaCalif,OIL,2020,0.05320000000
2,2040,BajaCalif,BajaCalif,OIL,2020,0.03990000000
2,2045,BajaCalif,BajaCalif,OIL,2020,0.02990000000
2,2049,BajaCalif,BajaCalif,OIL,2020,0.02390000000
2,2050,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2,2054,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2,2055,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2,2059,BajaCalif,BajaCalif,OIL,2020,0.02250000000
2,2060,BajaCalif,BajaCalif,OIL,2020,0.02250000000
3,2030,BajaCalif,BajaCalif,PV_GND,2020,0.24830000000
3,2035,BajaCalif,BajaCalif,PV_GND,2020,0.18630000000
3,2040,BajaCalif,BajaCalif,PV_GND,2020,0.13970000000
3,2045,BajaCalif,BajaCalif,PV_GND,2020,0.10480000000
3,2049,BajaCalif,BajaCalif,PV_GND,2020,0.08380000000
3,2050,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
3,2054,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
3,2055,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
3,2059,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
3,2060,BajaCalif,BajaCalif,PV_GND,2020,0.07860000000
4,2030,BajaCalif,BajaCalif,WIND_ON,2020,0.35480000000
4,2035,BajaCalif,BajaCalif,WIND_ON,2020,0.26610000000
4,2040,BajaCalif,BajaCalif,WIND_ON,2020,0.19960000000
4,2045,BajaCalif,BajaCalif,WIND_ON,2020,0.14970000000
4,2049,BajaCalif,BajaCalif,WIND_ON,2020,0.11970000000
4,2050,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
4,2054,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
4,2055,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
4,2059,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
4,2060,BajaCalif,BajaCalif,WIND_ON,2020,0.11230000000
5,2030,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,4.00900000000
5,2035,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,3.00680000000
5,2040,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,2.25510000000
5,2045,BajaCalifSouth,BajaCalifSouth,GAS_GT,2020,1.69130000000
