timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
0,electricity,8,2050,Central,CC_GAS,2020,all-year,all-week,night,5.65920000000
0,electricity,9,2050,Central,HYD_LS,2020,all-year,all-week,night,0.06890000000
0,electricity,10,2050,Eastern,HYD_LS,2020,all-year,all-week,night,2.75140000000
0,electricity,11,2050,Eastern,NUCL,2020,all-year,all-week,night,16.31780000000
0,electricity,13,2050,North,CC_GAS,2020,all-year,all-week,night,9.68570000000
0,electricity,14,2050,North,HYD_LS,2020,all-year,all-week,night,0.19700000000
0,electricity,16,2050,Northwest,CC_GAS,2020,all-year,all-week,night,0.86880000000
0,electricity,19,2050,Western,CC_GAS,2020,all-year,all-week,night,8.73310000000
0,electricity,21,2050,Western,HYD_LS,2020,all-year,all-week,night,16.08240000000
0,CO2f,8,2050,Central,CC_GAS,2020,all-year,all-week,night,770.30480000000
0,CO2f,9,2050,Central,HYD_LS,2020,all-year,all-week,night,0.45810000000
0,CO2f,10,2050,Eastern,HYD_LS,2020,all-year,all-week,night,18.29210000000
0,CO2f,11,2050,Eastern,NUCL,2020,all-year,all-week,night,54.20910000000
0,CO2f,13,2050,North,CC_GAS,2020,all-year,all-week,night,1318.37680000000
0,CO2f,14,2050,North,HYD_LS,2020,all-year,all-week,night,1.30990000000
0,CO2f,16,2050,Northwest,CC_GAS,2020,all-year,all-week,night,118.25960000000
0,CO2f,19,2050,Western,CC_GAS,2020,all-year,all-week,night,1188.71260000000
0,CO2f,21,2050,Western,HYD_LS,2020,all-year,all-week,night,106.92200000000
1,electricity,8,2050,Central,CC_GAS,2020,all-year,all-week,morning,5.65920000000
1,electricity,9,2050,Central,HYD_LS,2020,all-year,all-week,morning,0.06890000000
1,electricity,10,2050,Eastern,HYD_LS,2020,all-year,all-week,morning,2.75140000000
1,electricity,11,2050,Eastern,NUCL,2020,all-year,all-week,morning,16.31780000000
1,electricity,13,2050,North,CC_GAS,2020,all-year,all-week,morning,9.68570000000
