timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
0,electricity,0,2035,BajaCalif,GAS_GT,2020,all-year,all-week,night,8.95760000000
0,electricity,0,2040,BajaCalif,GAS_GT,2020,all-year,all-week,night,6.69870000000
0,electricity,1,2035,BajaCalif,GEOTH,2020,all-year,all-week,night,2.15080000000
0,electricity,1,2040,BajaCalif,GEOTH,2020,all-year,all-week,night,1.60840000000
0,electricity,2,2035,BajaCalif,OIL,2020,all-year,all-week,night,0.00710000000
0,electricity,2,2040,BajaCalif,OIL,2020,all-year,all-week,night,0.00530000000
0,electricity,3,2035,Central,PV_GND,2020,all-year,all-week,night,171.60190000000
0,electricity,3,2035,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00400000000
0,electricity,3,2040,Central,PV_GND,2020,all-year,all-week,night,171.10400000000
0,electricity,3,2040,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00300000000
0,electricity,4,2035,Central,PV_GND,2025,all-year,all-week,night,205.10790000000
0,electricity,4,2040,Central,PV_GND,2025,all-year,all-week,night,204.51270000000
0,electricity,5,2035,BajaCalif,PV_GND,2030,all-year,all-week,night,330.55940000000
0,electricity,5,2040,BajaCalif,PV_GND,2030,all-year,all-week,night,329.60020000000
0,electricity,6,2040,BajaCalif,PV_GND,2035,all-year,all-week,night,473.75070000000
0,electricity,7,2035,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.00890000000
0,electricity,7,2040,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.00660000000
0,electricity,8,2035,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.45010000000
0,electricity,8,2040,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.33660000000
0,electricity,9,2035,BajaCalifSouth,OIL,2020,all-year,all-week,night,1.68170000000
0,electricity,9,2040,BajaCalifSouth,OIL,2020,all-year,all-week,night,1.25760000000
0,electricity,10,2035,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,313.04720000000
