year,dst_region,asset,region,technology,installed,capacity
2035,Central,3,BajaCalif,PV_GND,2020,1000.00000000000
2035,Central,17,Central,BIO,2020,0.02660000000
2035,Central,19,Central,GAS_GT,2020,111.14370000000
2035,Central,21,Central,HYD,2020,2.15530000000
2035,Central,22,Central,OIL,2020,3.67200000000
2035,Central,23,Central,PV_GND,2020,0.55880000000
2035,Central,28,Eastern,GAS_GT,2025,1000.00000000000
2035,Central,33,Eastern,WIND_ON,2020,27.89360000000
2035,Central,77,Western,GAS_GT,2025,1000.00000000000
2035,Central,78,Western,GAS_GT,2030,1000.00000000000
2035,Eastern,19,Central,GAS_GT,2020,30.11550000000
2035,Eastern,20,Central,GEOTH,2020,0.00010000000
2035,Eastern,24,Eastern,BIO,2020,4.39040000000
2035,Eastern,27,Eastern,GAS_GT,2020,120.46200000000
2035,Eastern,30,Eastern,HYD,2020,178.03750000000
2035,Eastern,31,Eastern,NUCL,2020,43.10580000000
2035,Eastern,32,Eastern,OIL,2020,7.76970000000
2035,Eastern,33,Eastern,WIND_ON,2020,1073.65230000000
2035,Eastern,34,Eastern,WIND_ON,2025,1000.00000000000
2035,Eastern,35,Eastern,WIND_ON,2030,1000.00000000000
2035,Eastern,77,Western,GAS_GT,2025,176.60160000000
2035,Western,19,Central,GAS_GT,2020,36.00130000000
2035,Western,33,Eastern,WIND_ON,2020,617.90980000000
2035,Western,71,Western,BIO,2020,1.06430000000
2035,Western,72,Western,COAL,2020,89.13850000000
2035,Western,74,Western,GAS_CC,2025,366.20230000000
2035,Western,76,Western,GAS_GT,2020,144.00520000000
2035,Western,80,Western,GEOTH,2020,8.38170000000
2035,Western,81,Western,HYD,2020,1130.72760000000
2035,Western,82,Western,OIL,2020,21.97860000000
2035,Western,83,Western,PV_GND,2020,20.48850000000
2035,Western,84,Western,WIND_ON,2020,27.40680000000
2035,Northwest,57,Northwest,GAS_CC,2030,402.88060000000
2035,Northwest,58,Northwest,GAS_GT,2020,124.29360000000
