timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,e_demand,0,2025,e_tec,2020,all-year,all-week,night,3.32070000000
0,e_demand,0,2030,e_tec,2020,all-year,all-week,night,2.21380000000
0,e_demand,1,2025,e_tec,2020,all-year,all-week,night,0.85270000000
0,e_demand,1,2030,e_tec,2020,all-year,all-week,night,0.56840000000
0,e_demand,2,2025,e_tec,2020,all-year,all-week,night,5.22470000000
0,e_demand,2,2030,e_tec,2020,all-year,all-week,night,3.48320000000
0,e_demand,3,2025,e_tec,2020,all-year,all-week,night,20.33480000000
0,e_demand,3,2030,e_tec,2020,all-year,all-week,night,13.55650000000
0,e_demand,4,2025,e_tec,2020,all-year,all-week,night,6.69470000000
0,e_demand,4,2030,e_tec,2020,all-year,all-week,night,4.46310000000
0,e_demand,5,2025,e_tec,2020,all-year,all-week,night,18.75010000000
0,e_demand,5,2030,e_tec,2020,all-year,all-week,night,12.50010000000
0,e_demand,6,2025,e_tec,2020,all-year,all-week,night,8.64840000000
0,e_demand,6,2030,e_tec,2020,all-year,all-week,night,5.76560000000
0,e_demand,7,2025,e_tec,2020,all-year,all-week,night,2.16670000000
0,e_demand,7,2030,e_tec,2020,all-year,all-week,night,1.80220000000
0,e_demand,8,2025,e_tec,2020,all-year,all-week,night,17.74790000000
0,e_demand,8,2030,e_tec,2020,all-year,all-week,night,11.83190000000
0,e_demand,9,2025,e_tec2,2020,all-year,all-week,night,3.90150000000
0,e_demand,9,2030,e_tec2,2020,all-year,all-week,night,3.34800000000
0,e_demand,10,2030,e_tec2,2025,all-year,all-week,night,2.21590000000
0,e_demand,11,2025,e_tec2,2020,all-year,all-week,night,0.42630000000
0,e_demand,11,2030,e_tec2,2020,all-year,all-week,night,0.28420000000
0,e_demand,12,2030,e_tec2,2025,all-year,all-week,night,0.50850000000
0,e_demand,13,2025,e_tec2,2020,all-year,all-week,night,17.34470000000
0,e_demand,13,2030,e_tec2,2020,all-year,all-week,night,16.47390000000
0,e_demand,14,2030,e_tec2,2025,all-year,all-week,night,4.34850000000
0,e_demand,15,2025,e_tec2,2020,all-year,all-week,night,24.44300000000
0,e_demand,15,2030,e_tec2,2020,all-year,all-week,night,21.05380000000
0,e_demand,16,2030,e_tec2,2025,all-year,all-week,night,13.61180000000
0,e_demand,17,2025,e_tec2,2020,all-year,all-week,night,5.04140000000
0,e_demand,17,2030,e_tec2,2020,all-year,all-week,night,3.92560000000
0,e_demand,18,2030,e_tec2,2025,all-year,all-week,night,4.25010000000
0,e_demand,19,2025,e_tec2,2020,all-year,all-week,night,35.77770000000
0,e_demand,19,2030,e_tec2,2020,all-year,all-week,night,32.65260000000
0,e_demand,20,2030,e_tec2,2025,all-year,all-week,night,13.56950000000
0,e_demand,21,2025,e_tec2,2020,all-year,all-week,night,5.25440000000
0,e_demand,21,2030,e_tec2,2020,all-year,all-week,night,3.81300000000
0,e_demand,22,2030,e_tec2,2025,all-year,all-week,night,5.39360000000
0,e_demand,23,2025,e_tec2,2020,all-year,all-week,night,1.35160000000
0,e_demand,23,2030,e_tec2,2020,all-year,all-week,night,0.90110000000
0,e_demand,24,2025,e_tec2,2020,all-year,all-week,night,8.87390000000
