timeslice,commodity,asset,year,dst_region,technology,installed,month,day,hour,supply
0,electricity,0,2035,BajaCalif,GAS_GT,2020,all-year,all-week,night,8.97640000000
0,electricity,0,2040,BajaCalif,GAS_GT,2020,all-year,all-week,night,6.73230000000
0,electricity,1,2035,BajaCalif,GEOTH,2020,all-year,all-week,night,2.15530000000
0,electricity,1,2040,BajaCalif,GEOTH,2020,all-year,all-week,night,1.61650000000
0,electricity,2,2035,BajaCalif,OIL,2020,all-year,all-week,night,0.00710000000
0,electricity,2,2040,BajaCalif,OIL,2020,all-year,all-week,night,0.00530000000
0,electricity,4,2035,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00400000000
0,electricity,4,2040,BajaCalif,PV_GND,2020,all-year,all-week,night,0.00300000000
0,electricity,7,2035,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.00890000000
0,electricity,7,2040,BajaCalif,WIND_ON,2020,all-year,all-week,night,0.00670000000
0,electricity,8,2035,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.45100000000
0,electricity,8,2040,BajaCalifSouth,GAS_GT,2020,all-year,all-week,night,0.33830000000
0,electricity,9,2035,BajaCalifSouth,OIL,2020,all-year,all-week,night,1.68520000000
0,electricity,9,2040,BajaCalifSouth,OIL,2020,all-year,all-week,night,1.26390000000
0,electricity,11,2035,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,0.04790000000
0,electricity,11,2040,BajaCalifSouth,PV_GND,2020,all-year,all-week,night,0.03590000000
0,electricity,14,2035,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.04430000000
0,electricity,14,2040,BajaCalifSouth,WIND_ON,2020,all-year,all-week,night,0.03330000000
0,electricity,15,2035,Central,BIO,2020,all-year,all-week,night,0.00220000000
0,electricity,15,2040,Central,BIO,2020,all-year,all-week,night,0.00170000000
0,electricity,18,2035,Central,GAS_GT,2020,all-year,all-week,night,16.67160000000
0,electricity,18,2035,Eastern,GAS_GT,2020,all-year,all-week,night,4.51730000000
0,electricity,18,2035,Western,GAS_GT,2020,all-year,all-week,night,5.40020000000
0,electricity,18,2040,Central,GAS_GT,2020,all-year,all-week,night,12.50370000000
0,electricity,18,2040,Eastern,GAS_GT,2020,all-year,all-week,night,3.38800000000
0,electricity,18,2040,Western,GAS_GT,2020,all-year,all-week,night,4.05010000000
0,electricity,20,2035,Central,HYD,2020,all-year,all-week,night,0.32330000000
0,electricity,20,2040,Central,HYD,2020,all-year,all-week,night,0.24250000000
0,electricity,21,2035,Central,OIL,2020,all-year,all-week,night,0.48960000000
0,electricity,21,2040,Central,OIL,2020,all-year,all-week,night,0.36720000000
0,electricity,22,2035,Central,PV_GND,2020,all-year,all-week,night,0.01210000000
0,electricity,22,2040,Central,PV_GND,2020,all-year,all-week,night,0.00910000000
0,electricity,23,2035,Eastern,BIO,2020,all-year,all-week,night,0.36590000000
0,electricity,23,2040,Eastern,BIO,2020,all-year,all-week,night,0.27440000000
0,electricity,27,2035,Eastern,GAS_GT,2020,all-year,all-week,night,18.06930000000
0,electricity,27,2035,Peninsular,GAS_GT,2020,all-year,all-week,night,3.53030000000
0,electricity,27,2040,Eastern,GAS_GT,2020,all-year,all-week,night,13.55200000000
0,electricity,27,2040,Peninsular,GAS_GT,2020,all-year,all-week,night,2.64770000000
0,electricity,29,2035,Eastern,HYD,2020,all-year,all-week,night,26.70560000000
0,electricity,29,2040,Eastern,HYD,2020,all-year,all-week,night,20.02920000000
0,electricity,30,2035,Eastern,NUCL,2020,all-year,all-week,night,6.46590000000
0,electricity,30,2040,Eastern,NUCL,2020,all-year,all-week,night,4.84940000000
0,electricity,31,2035,Eastern,OIL,2020,all-year,all-week,night,1.03600000000
0,electricity,31,2040,Eastern,OIL,2020,all-year,all-week,night,0.77700000000
0,electricity,33,2035,Eastern,WIND_ON,2020,all-year,all-week,night,2.45510000000
0,electricity,33,2040,Eastern,WIND_ON,2020,all-year,all-week,night,1.84130000000
0,electricity,35,2035,North,BIO,2020,all-year,all-week,night,0.02000000000
0,electricity,35,2040,North,BIO,2020,all-year,all-week,night,0.01500000000
0,electricity,37,2035,North,GAS_GT,2020,all-year,all-week,night,17.45780000000
0,electricity,37,2040,North,GAS_GT,2020,all-year,all-week,night,13.09340000000
0,electricity,39,2035,North,HYD,2020,all-year,all-week,night,0.11180000000
0,electricity,39,2040,North,HYD,2020,all-year,all-week,night,0.08380000000
0,electricity,41,2035,North,OIL,2020,all-year,all-week,night,0.40800000000
0,electricity,41,2040,North,OIL,2020,all-year,all-week,night,0.30600000000
0,electricity,42,2035,North,PV_GND,2020,all-year,all-week,night,0.65430000000
0,electricity,42,2040,North,PV_GND,2020,all-year,all-week,night,0.49080000000
0,electricity,43,2035,Northeast,BIO,2020,all-year,all-week,night,0.04210000000
0,electricity,43,2040,Northeast,BIO,2020,all-year,all-week,night,0.03160000000
0,electricity,44,2035,Northeast,COAL,2020,all-year,all-week,night,4.09770000000
0,electricity,44,2040,Northeast,COAL,2020,all-year,all-week,night,3.07330000000
0,electricity,45,2035,Northeast,GAS_GT,2020,all-year,all-week,night,57.31070000000
0,electricity,45,2040,Northeast,GAS_GT,2020,all-year,all-week,night,42.98300000000
0,electricity,47,2035,Northeast,HYD,2020,all-year,all-week,night,0.47100000000
0,electricity,47,2040,Northeast,HYD,2020,all-year,all-week,night,0.35320000000
0,electricity,49,2035,Northeast,OIL,2020,all-year,all-week,night,0.79470000000
0,electricity,49,2040,Northeast,OIL,2020,all-year,all-week,night,0.59600000000
0,electricity,50,2035,Northeast,PV_GND,2020,all-year,all-week,night,0.26750000000
0,electricity,50,2040,Northeast,PV_GND,2020,all-year,all-week,night,0.20060000000
0,electricity,51,2035,Northeast,WIND_ON,2020,all-year,all-week,night,2.23690000000
0,electricity,51,2040,Northeast,WIND_ON,2020,all-year,all-week,night,1.67770000000
0,electricity,54,2035,Northwest,GAS_GT,2020,all-year,all-week,night,18.64400000000
0,electricity,54,2035,North,GAS_GT,2020,all-year,all-week,night,5.23740000000
0,electricity,54,2040,Northwest,GAS_GT,2020,all-year,all-week,night,13.98300000000
0,electricity,54,2040,North,GAS_GT,2020,all-year,all-week,night,3.92800000000
0,electricity,56,2035,Northwest,HYD,2020,all-year,all-week,night,3.83160000000
0,electricity,56,2040,Northwest,HYD,2020,all-year,all-week,night,2.87370000000
0,electricity,58,2035,Northwest,OIL,2020,all-year,all-week,night,0.19870000000
0,electricity,58,2040,Northwest,OIL,2020,all-year,all-week,night,0.14900000000
0,electricity,59,2035,Northwest,PV_GND,2020,all-year,all-week,night,0.26290000000
0,electricity,59,2040,Northwest,PV_GND,2020,all-year,all-week,night,0.19720000000
0,electricity,60,2035,Northwest,WIND_ON,2020,all-year,all-week,night,0.00180000000
0,electricity,60,2040,Northwest,WIND_ON,2020,all-year,all-week,night,0.00130000000
0,electricity,61,2035,Peninsular,GAS_GT,2020,all-year,all-week,night,3.53030000000
0,electricity,61,2040,Peninsular,GAS_GT,2020,all-year,all-week,night,2.64770000000
0,electricity,62,2035,Peninsular,OIL,2020,all-year,all-week,night,0.05680000000
0,electricity,62,2040,Peninsular,OIL,2020,all-year,all-week,night,0.04260000000
0,electricity,63,2035,Peninsular,PV_GND,2020,all-year,all-week,night,0.40130000000
0,electricity,63,2040,Peninsular,PV_GND,2020,all-year,all-week,night,0.30090000000
0,electricity,64,2035,Peninsular,PV_RFT,2020,all-year,all-week,night,0.00350000000
0,electricity,64,2040,Peninsular,PV_RFT,2020,all-year,all-week,night,0.00260000000
0,electricity,66,2035,Peninsular,WIND_ON,2020,all-year,all-week,night,0.22710000000
0,electricity,66,2040,Peninsular,WIND_ON,2020,all-year,all-week,night,0.17030000000
0,electricity,68,2035,Western,BIO,2020,all-year,all-week,night,0.08870000000
0,electricity,68,2040,Western,BIO,2020,all-year,all-week,night,0.06650000000
0,electricity,70,2035,Western,COAL,2020,all-year,all-week,night,10.39950000000
0,electricity,70,2040,Western,COAL,2020,all-year,all-week,night,7.79960000000
0,electricity,73,2035,Western,GAS_GT,2020,all-year,all-week,night,21.60080000000
0,electricity,73,2035,Northwest,GAS_GT,2020,all-year,all-week,night,4.66100000000
0,electricity,73,2040,Western,GAS_GT,2020,all-year,all-week,night,16.20060000000
0,electricity,73,2040,Northwest,GAS_GT,2020,all-year,all-week,night,3.49580000000
0,electricity,75,2035,Western,GEOTH,2020,all-year,all-week,night,1.25730000000
0,electricity,75,2040,Western,GEOTH,2020,all-year,all-week,night,0.94290000000
0,electricity,76,2035,Western,HYD,2020,all-year,all-week,night,19.60910000000
0,electricity,76,2040,Western,HYD,2020,all-year,all-week,night,14.70690000000
0,electricity,77,2035,Western,OIL,2020,all-year,all-week,night,2.93050000000
0,electricity,77,2040,Western,OIL,2020,all-year,all-week,night,2.19790000000
0,electricity,78,2035,Western,PV_GND,2020,all-year,all-week,night,0.44390000000
0,electricity,78,2040,Western,PV_GND,2020,all-year,all-week,night,0.33290000000
0,electricity,79,2035,Western,WIND_ON,2020,all-year,all-week,night,0.91360000000
0,electricity,79,2040,Western,WIND_ON,2020,all-year,all-week,night,0.68520000000
1,electricity,0,2035,BajaCalif,GAS_GT,2020,all-year,all-week,morning,8.97640000000
1,electricity,0,2040,BajaCalif,GAS_GT,2020,all-year,all-week,morning,6.73230000000
1,electricity,1,2035,BajaCalif,GEOTH,2020,all-year,all-week,morning,2.15530000000
1,electricity,1,2040,BajaCalif,GEOTH,2020,all-year,all-week,morning,1.61650000000
1,electricity,2,2035,BajaCalif,OIL,2020,all-year,all-week,morning,0.00710000000
1,electricity,2,2040,BajaCalif,OIL,2020,all-year,all-week,morning,0.00530000000
1,electricity,4,2035,BajaCalif,PV_GND,2020,all-year,all-week,morning,0.00400000000
1,electricity,4,2040,BajaCalif,PV_GND,2020,all-year,all-week,morning,0.00300000000
1,electricity,7,2035,BajaCalif,WIND_ON,2020,all-year,all-week,morning,0.00890000000
1,electricity,7,2040,BajaCalif,WIND_ON,2020,all-year,all-week,morning,0.00670000000
1,electricity,8,2035,BajaCalifSouth,GAS_GT,2020,all-year,all-week,morning,0.45100000000
1,electricity,8,2040,BajaCalifSouth,GAS_GT,2020,all-year,all-week,morning,0.33830000000
1,electricity,9,2035,BajaCalifSouth,OIL,2020,all-year,all-week,morning,1.68520000000
1,electricity,9,2040,BajaCalifSouth,OIL,2020,all-year,all-week,morning,1.26390000000
1,electricity,11,2035,BajaCalifSouth,PV_GND,2020,all-year,all-week,morning,0.04790000000
1,electricity,11,2040,BajaCalifSouth,PV_GND,2020,all-year,all-week,morning,0.03590000000
1,electricity,14,2035,BajaCalifSouth,WIND_ON,2020,all-year,all-week,morning,0.04430000000
1,electricity,14,2040,BajaCalifSouth,WIND_ON,2020,all-year,all-week,morning,0.03330000000
1,electricity,15,2035,Central,BIO,2020,all-year,all-week,morning,0.00220000000
1,electricity,15,2040,Central,BIO,2020,all-year,all-week,morning,0.00170000000
1,electricity,18,2035,Central,GAS_GT,2020,all-year,all-week,morning,16.67160000000
1,electricity,18,2035,Eastern,GAS_GT,2020,all-year,all-week,morning,4.51730000000
1,electricity,18,2035,Western,GAS_GT,2020,all-year,all-week,morning,5.40020000000
1,electricity,18,2040,Central,GAS_GT,2020,all-year,all-week,morning,12.50370000000
1,electricity,18,2040,Eastern,GAS_GT,2020,all-year,all-week,morning,3.38800000000
1,electricity,18,2040,Western,GAS_GT,2020,all-year,all-week,morning,4.05010000000
1,electricity,20,2035,Central,HYD,2020,all-year,all-week,morning,0.32330000000
1,electricity,20,2040,Central,HYD,2020,all-year,all-week,morning,0.24250000000
1,electricity,21,2035,Central,OIL,2020,all-year,all-week,morning,0.48960000000
1,electricity,21,2040,Central,OIL,2020,all-year,all-week,morning,0.36720000000
1,electricity,22,2035,Central,PV_GND,2020,all-year,all-week,morning,0.01210000000
1,electricity,22,2040,Central,PV_GND,2020,all-year,all-week,morning,0.00910000000
1,electricity,23,2035,Eastern,BIO,2020,all-year,all-week,morning,0.36590000000
1,electricity,23,2040,Eastern,BIO,2020,all-year,all-week,morning,0.27440000000
1,electricity,27,2035,Eastern,GAS_GT,2020,all-year,all-week,morning,18.06930000000
1,electricity,27,2035,Peninsular,GAS_GT,2020,all-year,all-week,morning,3.53030000000
1,electricity,27,2040,Eastern,GAS_GT,2020,all-year,all-week,morning,13.55200000000
1,electricity,27,2040,Peninsular,GAS_GT,2020,all-year,all-week,morning,2.64770000000
1,electricity,29,2035,Eastern,HYD,2020,all-year,all-week,morning,26.70560000000
1,electricity,29,2040,Eastern,HYD,2020,all-year,all-week,morning,20.02920000000
1,electricity,30,2035,Eastern,NUCL,2020,all-year,all-week,morning,6.46590000000
1,electricity,30,2040,Eastern,NUCL,2020,all-year,all-week,morning,4.84940000000
1,electricity,31,2035,Eastern,OIL,2020,all-year,all-week,morning,1.03600000000
1,electricity,31,2040,Eastern,OIL,2020,all-year,all-week,morning,0.77700000000
1,electricity,33,2035,Eastern,WIND_ON,2020,all-year,all-week,morning,2.45510000000
1,electricity,33,2040,Eastern,WIND_ON,2020,all-year,all-week,morning,1.84130000000
1,electricity,35,2035,North,BIO,2020,all-year,all-week,morning,0.02000000000
1,electricity,35,2040,North,BIO,2020,all-year,all-week,morning,0.01500000000
1,electricity,37,2035,North,GAS_GT,2020,all-year,all-week,morning,17.45780000000
1,electricity,37,2040,North,GAS_GT,2020,all-year,all-week,morning,13.09340000000
1,electricity,39,2035,North,HYD,2020,all-year,all-week,morning,0.11180000000
1,electricity,39,2040,North,HYD,2020,all-year,all-week,morning,0.08380000000
1,electricity,41,2035,North,OIL,2020,all-year,all-week,morning,0.40800000000
1,electricity,41,2040,North,OIL,2020,all-year,all-week,morning,0.30600000000
1,electricity,42,2035,North,PV_GND,2020,all-year,all-week,morning,0.65430000000
1,electricity,42,2040,North,PV_GND,2020,all-year,all-week,morning,0.49080000000
1,electricity,43,2035,Northeast,BIO,2020,all-year,all-week,morning,0.04210000000
1,electricity,43,2040,Northeast,BIO,2020,all-year,all-week,morning,0.03160000000
1,electricity,44,2035,Northeast,COAL,2020,all-year,all-week,morning,4.09770000000
1,electricity,44,2040,Northeast,COAL,2020,all-year,all-week,morning,3.07330000000
1,electricity,45,2035,Northeast,GAS_GT,2020,all-year,all-week,morning,57.31070000000
1,electricity,45,2040,Northeast,GAS_GT,2020,all-year,all-week,morning,42.98300000000
1,electricity,47,2035,Northeast,HYD,2020,all-year,all-week,morning,0.47100000000
1,electricity,47,2040,Northeast,HYD,2020,all-year,all-week,morning,0.35320000000
1,electricity,49,2035,Northeast,OIL,2020,all-year,all-week,morning,0.79470000000
1,electricity,49,2040,Northeast,OIL,2020,all-year,all-week,morning,0.59600000000
1,electricity,50,2035,Northeast,PV_GND,2020,all-year,all-week,morning,0.26750000000
1,electricity,50,2040,Northeast,PV_GND,2020,all-year,all-week,morning,0.20060000000
