technology,dst_region,region,agent,sector,type,year,capacity
com_tec,Northeast,Northeast,A2,commercial,retrofit,2020,150.00100000000
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2020,75.00050000000
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2020,26.56590000000
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2020,13.28300000000
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2020,6.82120000000
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2020,3.41060000000
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2020,21.62580000000
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2020,10.81290000000
indr_tec,Central,Central,A1,industry,retrofit,2020,41.79780000000
indr_tec2,Central,Central,A1,industry,retrofit,2020,20.89890000000
indr_tec,Eastern,Eastern,A1,industry,retrofit,2020,162.67850000000
indr_tec2,Eastern,Eastern,A1,industry,retrofit,2020,81.33920000000
indr_tec,Western,Western,A1,industry,retrofit,2020,141.98300000000
indr_tec2,Western,Western,A1,industry,retrofit,2020,70.99150000000
indr_tec,Northwest,Northwest,A1,industry,retrofit,2020,69.18680000000
indr_tec2,Northwest,Northwest,A1,industry,retrofit,2020,34.59340000000
indr_tec,North,North,A1,industry,retrofit,2020,53.55760000000
indr_tec2,North,North,A1,industry,retrofit,2020,26.77880000000
indr_tec,Northeast,Northeast,A1,industry,retrofit,2020,150.00100000000
indr_tec2,Northeast,Northeast,A1,industry,retrofit,2020,75.00050000000
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2020,26.56590000000
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2020,13.28300000000
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,6.82120000000
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2020,3.41060000000
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2020,21.62580000000
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2020,10.81290000000
indr_tec,Central,Central,A2,industry,retrofit,2020,41.79780000000
indr_tec2,Central,Central,A2,industry,retrofit,2020,20.89890000000
indr_tec,Eastern,Eastern,A2,industry,retrofit,2020,162.67850000000
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2020,81.33920000000
indr_tec,Western,Western,A2,industry,retrofit,2020,141.98300000000
indr_tec2,Western,Western,A2,industry,retrofit,2020,70.99150000000
indr_tec,Northwest,Northwest,A2,industry,retrofit,2020,69.18680000000
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2020,34.59340000000
indr_tec,North,North,A2,industry,retrofit,2020,53.55760000000
indr_tec2,North,North,A2,industry,retrofit,2020,26.77880000000
indr_tec,Northeast,Northeast,A2,industry,retrofit,2020,150.00100000000
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2020,75.00050000000
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2020,26.56590000000
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2020,13.28300000000
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,6.82120000000
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2020,3.41060000000
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2020,21.62580000000
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2020,10.81290000000
cars_gsl,Central,Central,A1,transport,retrofit,2020,41.79780000000
cars_hyd,Central,Central,A1,transport,retrofit,2020,20.89890000000
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2020,162.67850000000
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2020,81.33920000000
cars_gsl,Western,Western,A1,transport,retrofit,2020,141.98300000000
cars_hyd,Western,Western,A1,transport,retrofit,2020,70.99150000000
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2020,69.18680000000
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2020,34.59340000000
cars_gsl,North,North,A1,transport,retrofit,2020,53.55760000000
cars_hyd,North,North,A1,transport,retrofit,2020,26.77880000000
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2020,150.00100000000
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2020,75.00050000000
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2020,26.56590000000
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2020,13.28300000000
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2020,6.82120000000
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2020,3.41060000000
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2020,21.62580000000
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2020,10.81290000000
cars_gsl,Central,Central,A2,transport,retrofit,2020,41.79780000000
cars_hyd,Central,Central,A2,transport,retrofit,2020,20.89890000000
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2020,162.67850000000
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2020,81.33920000000
cars_gsl,Western,Western,A2,transport,retrofit,2020,141.98300000000
cars_hyd,Western,Western,A2,transport,retrofit,2020,70.99150000000
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2020,69.18680000000
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2020,34.59340000000
cars_gsl,North,North,A2,transport,retrofit,2020,53.55760000000
cars_hyd,North,North,A2,transport,retrofit,2020,26.77880000000
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2020,150.00100000000
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2020,75.00050000000
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2020,26.56590000000
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2020,13.28300000000
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2020,6.82120000000
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2020,3.41060000000
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2020,21.62580000000
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2020,10.81290000000
agrModernCropping_fruits,Central,Central,A1,agriculture,retrofit,2020,25300000.00000000000
agrModernCropping_plants,Central,Central,A1,agriculture,retrofit,2020,811000000.00000000000
agrModernCropping_seeds,Central,Central,A1,agriculture,retrofit,2020,9230000.00000000000
agrModernCropping_vegt,Central,Central,A1,agriculture,retrofit,2020,246000000.00000000000
agrTraditionalCropping_fruits,Central,Central,A1,agriculture,retrofit,2020,411000.00000000000
agrTraditionalCropping_plants,Central,Central,A1,agriculture,retrofit,2020,13200000.00000000000
agrTraditionalCropping_seeds,Central,Central,A1,agriculture,retrofit,2020,150000.00000000000
agrTraditionalCropping_vegt,Central,Central,A1,agriculture,retrofit,2020,4000000.00000000000
livestock_meat,Central,Central,A1,agriculture,retrofit,2020,228000.00000000000
livestock_milk,Central,Central,A1,agriculture,retrofit,2020,211000.00000000000
livestock_other,Central,Central,A1,agriculture,retrofit,2020,10400.00000000000
agrModernCropping_fruits,Eastern,Eastern,A1,agriculture,retrofit,2020,134000000.00000000000
agrModernCropping_plants,Eastern,Eastern,A1,agriculture,retrofit,2020,370000000.00000000000
agrModernCropping_seeds,Eastern,Eastern,A1,agriculture,retrofit,2020,17700000.00000000000
agrModernCropping_vegt,Eastern,Eastern,A1,agriculture,retrofit,2020,181000000.00000000000
agrTraditionalCropping_fruits,Eastern,Eastern,A1,agriculture,retrofit,2020,2170000.00000000000
agrTraditionalCropping_plants,Eastern,Eastern,A1,agriculture,retrofit,2020,6000000.00000000000
agrTraditionalCropping_seeds,Eastern,Eastern,A1,agriculture,retrofit,2020,287000.00000000000
agrTraditionalCropping_vegt,Eastern,Eastern,A1,agriculture,retrofit,2020,2930000.00000000000
livestock_meat,Eastern,Eastern,A1,agriculture,retrofit,2020,1070000.00000000000
livestock_milk,Eastern,Eastern,A1,agriculture,retrofit,2020,438000.00000000000
livestock_other,Eastern,Eastern,A1,agriculture,retrofit,2020,177000.00000000000
agrModernCropping_fruits,Western,Western,A1,agriculture,retrofit,2020,203000000.00000000000
agrModernCropping_plants,Western,Western,A1,agriculture,retrofit,2020,497000000.00000000000
agrModernCropping_seeds,Western,Western,A1,agriculture,retrofit,2020,40400000.00000000000
agrModernCropping_vegt,Western,Western,A1,agriculture,retrofit,2020,203000000.00000000000
agrTraditionalCropping_fruits,Western,Western,A1,agriculture,retrofit,2020,3290000.00000000000
agrTraditionalCropping_plants,Western,Western,A1,agriculture,retrofit,2020,8050000.00000000000
agrTraditionalCropping_seeds,Western,Western,A1,agriculture,retrofit,2020,655000.00000000000
agrTraditionalCropping_vegt,Western,Western,A1,agriculture,retrofit,2020,3290000.00000000000
livestock_meat,Western,Western,A1,agriculture,retrofit,2020,1630000.00000000000
livestock_milk,Western,Western,A1,agriculture,retrofit,2020,1140000.00000000000
livestock_other,Western,Western,A1,agriculture,retrofit,2020,629000.00000000000
agrModernCropping_fruits,Northwest,Northwest,A1,agriculture,retrofit,2020,100000000.00000000000
agrModernCropping_plants,Northwest,Northwest,A1,agriculture,retrofit,2020,32300000.00000000000
agrModernCropping_seeds,Northwest,Northwest,A1,agriculture,retrofit,2020,43200000.00000000000
agrModernCropping_vegt,Northwest,Northwest,A1,agriculture,retrofit,2020,207000000.00000000000
agrTraditionalCropping_fruits,Northwest,Northwest,A1,agriculture,retrofit,2020,1620000.00000000000
agrTraditionalCropping_plants,Northwest,Northwest,A1,agriculture,retrofit,2020,524000.00000000000
agrTraditionalCropping_seeds,Northwest,Northwest,A1,agriculture,retrofit,2020,701000.00000000000
agrTraditionalCropping_vegt,Northwest,Northwest,A1,agriculture,retrofit,2020,3360000.00000000000
livestock_meat,Northwest,Northwest,A1,agriculture,retrofit,2020,378000.00000000000
livestock_milk,Northwest,Northwest,A1,agriculture,retrofit,2020,46200.00000000000
livestock_other,Northwest,Northwest,A1,agriculture,retrofit,2020,73500.00000000000
agrModernCropping_fruits,North,North,A1,agriculture,retrofit,2020,40900000.00000000000
agrModernCropping_plants,North,North,A1,agriculture,retrofit,2020,81300000.00000000000
agrModernCropping_seeds,North,North,A1,agriculture,retrofit,2020,4940000.00000000000
agrModernCropping_vegt,North,North,A1,agriculture,retrofit,2020,225000000.00000000000
agrTraditionalCropping_fruits,North,North,A1,agriculture,retrofit,2020,663000.00000000000
agrTraditionalCropping_plants,North,North,A1,agriculture,retrofit,2020,1320000.00000000000
agrTraditionalCropping_seeds,North,North,A1,agriculture,retrofit,2020,80200.00000000000
agrTraditionalCropping_vegt,North,North,A1,agriculture,retrofit,2020,3640000.00000000000
livestock_meat,North,North,A1,agriculture,retrofit,2020,360000.00000000000
livestock_milk,North,North,A1,agriculture,retrofit,2020,552000.00000000000
livestock_other,North,North,A1,agriculture,retrofit,2020,24900.00000000000
agrModernCropping_fruits,Northeast,Northeast,A1,agriculture,retrofit,2020,12000000.00000000000
agrModernCropping_plants,Northeast,Northeast,A1,agriculture,retrofit,2020,12900.00000000000
agrModernCropping_seeds,Northeast,Northeast,A1,agriculture,retrofit,2020,3250000.00000000000
agrModernCropping_vegt,Northeast,Northeast,A1,agriculture,retrofit,2020,5740000.00000000000
agrTraditionalCropping_fruits,Northeast,Northeast,A1,agriculture,retrofit,2020,195000.00000000000
agrTraditionalCropping_plants,Northeast,Northeast,A1,agriculture,retrofit,2020,10100.00000000000
agrTraditionalCropping_seeds,Northeast,Northeast,A1,agriculture,retrofit,2020,52700.00000000000
agrTraditionalCropping_vegt,Northeast,Northeast,A1,agriculture,retrofit,2020,93000.00000000000
livestock_meat,Northeast,Northeast,A1,agriculture,retrofit,2020,121000.00000000000
livestock_milk,Northeast,Northeast,A1,agriculture,retrofit,2020,341000.00000000000
livestock_other,Northeast,Northeast,A1,agriculture,retrofit,2020,47900.00000000000
agrModernCropping_fruits,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,39000.00000000000
agrModernCropping_plants,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,91.80000000000
agrModernCropping_seeds,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,551.00000000000
agrModernCropping_vegt,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,8080.00000000000
agrTraditionalCropping_fruits,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,632.00000000000
agrTraditionalCropping_plants,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,71.60000000000
agrTraditionalCropping_seeds,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,8.93000000000
agrTraditionalCropping_vegt,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,131.00000000000
livestock_meat,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,61400.00000000000
livestock_milk,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,45500.00000000000
livestock_other,BajaCalif,BajaCalif,A1,agriculture,retrofit,2020,10100.00000000000
agrModernCropping_fruits,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,39600.00000000000
agrModernCropping_plants,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,9.98000000000
agrModernCropping_seeds,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,951.00000000000
agrModernCropping_vegt,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,4130.00000000000
agrTraditionalCropping_fruits,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,643.00000000000
agrTraditionalCropping_plants,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,7.78000000000
agrTraditionalCropping_seeds,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,15.40000000000
agrTraditionalCropping_vegt,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,66.90000000000
livestock_meat,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,4400.00000000000
livestock_milk,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,8460.00000000000
livestock_other,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2020,335.00000000000
agrModernCropping_fruits,Peninsular,Peninsular,A1,agriculture,retrofit,2020,3800000.00000000000
agrModernCropping_plants,Peninsular,Peninsular,A1,agriculture,retrofit,2020,157000.00000000000
agrModernCropping_seeds,Peninsular,Peninsular,A1,agriculture,retrofit,2020,310000.00000000000
agrModernCropping_vegt,Peninsular,Peninsular,A1,agriculture,retrofit,2020,954000.00000000000
agrTraditionalCropping_fruits,Peninsular,Peninsular,A1,agriculture,retrofit,2020,61700.00000000000
agrTraditionalCropping_plants,Peninsular,Peninsular,A1,agriculture,retrofit,2020,122000.00000000000
agrTraditionalCropping_seeds,Peninsular,Peninsular,A1,agriculture,retrofit,2020,5030.00000000000
agrTraditionalCropping_vegt,Peninsular,Peninsular,A1,agriculture,retrofit,2020,15500.00000000000
livestock_meat,Peninsular,Peninsular,A1,agriculture,retrofit,2020,229000.00000000000
livestock_milk,Peninsular,Peninsular,A1,agriculture,retrofit,2020,11400.00000000000
livestock_other,Peninsular,Peninsular,A1,agriculture,retrofit,2020,39200.00000000000
agrModernCropping_fruits,Central,Central,A2,agriculture,retrofit,2020,25300000.00000000000
agrModernCropping_plants,Central,Central,A2,agriculture,retrofit,2020,811000000.00000000000
agrModernCropping_seeds,Central,Central,A2,agriculture,retrofit,2020,9230000.00000000000
agrModernCropping_vegt,Central,Central,A2,agriculture,retrofit,2020,246000000.00000000000
agrTraditionalCropping_fruits,Central,Central,A2,agriculture,retrofit,2020,411000.00000000000
agrTraditionalCropping_plants,Central,Central,A2,agriculture,retrofit,2020,13200000.00000000000
agrTraditionalCropping_seeds,Central,Central,A2,agriculture,retrofit,2020,150000.00000000000
agrTraditionalCropping_vegt,Central,Central,A2,agriculture,retrofit,2020,4000000.00000000000
livestock_meat,Central,Central,A2,agriculture,retrofit,2020,228000.00000000000
livestock_milk,Central,Central,A2,agriculture,retrofit,2020,211000.00000000000
livestock_other,Central,Central,A2,agriculture,retrofit,2020,10400.00000000000
agrModernCropping_fruits,Eastern,Eastern,A2,agriculture,retrofit,2020,134000000.00000000000
agrModernCropping_plants,Eastern,Eastern,A2,agriculture,retrofit,2020,370000000.00000000000
agrModernCropping_seeds,Eastern,Eastern,A2,agriculture,retrofit,2020,17700000.00000000000
agrModernCropping_vegt,Eastern,Eastern,A2,agriculture,retrofit,2020,181000000.00000000000
agrTraditionalCropping_fruits,Eastern,Eastern,A2,agriculture,retrofit,2020,2170000.00000000000
agrTraditionalCropping_plants,Eastern,Eastern,A2,agriculture,retrofit,2020,6000000.00000000000
agrTraditionalCropping_seeds,Eastern,Eastern,A2,agriculture,retrofit,2020,287000.00000000000
agrTraditionalCropping_vegt,Eastern,Eastern,A2,agriculture,retrofit,2020,2930000.00000000000
livestock_meat,Eastern,Eastern,A2,agriculture,retrofit,2020,1070000.00000000000
livestock_milk,Eastern,Eastern,A2,agriculture,retrofit,2020,438000.00000000000
livestock_other,Eastern,Eastern,A2,agriculture,retrofit,2020,177000.00000000000
agrModernCropping_fruits,Western,Western,A2,agriculture,retrofit,2020,203000000.00000000000
agrModernCropping_plants,Western,Western,A2,agriculture,retrofit,2020,497000000.00000000000
agrModernCropping_seeds,Western,Western,A2,agriculture,retrofit,2020,40400000.00000000000
agrModernCropping_vegt,Western,Western,A2,agriculture,retrofit,2020,203000000.00000000000
agrTraditionalCropping_fruits,Western,Western,A2,agriculture,retrofit,2020,3290000.00000000000
agrTraditionalCropping_plants,Western,Western,A2,agriculture,retrofit,2020,8050000.00000000000
agrTraditionalCropping_seeds,Western,Western,A2,agriculture,retrofit,2020,655000.00000000000
agrTraditionalCropping_vegt,Western,Western,A2,agriculture,retrofit,2020,3290000.00000000000
livestock_meat,Western,Western,A2,agriculture,retrofit,2020,1630000.00000000000
livestock_milk,Western,Western,A2,agriculture,retrofit,2020,1140000.00000000000
livestock_other,Western,Western,A2,agriculture,retrofit,2020,629000.00000000000
agrModernCropping_fruits,Northwest,Northwest,A2,agriculture,retrofit,2020,100000000.00000000000
agrModernCropping_plants,Northwest,Northwest,A2,agriculture,retrofit,2020,32300000.00000000000
agrModernCropping_seeds,Northwest,Northwest,A2,agriculture,retrofit,2020,43200000.00000000000
agrModernCropping_vegt,Northwest,Northwest,A2,agriculture,retrofit,2020,207000000.00000000000
agrTraditionalCropping_fruits,Northwest,Northwest,A2,agriculture,retrofit,2020,1620000.00000000000
agrTraditionalCropping_plants,Northwest,Northwest,A2,agriculture,retrofit,2020,524000.00000000000
agrTraditionalCropping_seeds,Northwest,Northwest,A2,agriculture,retrofit,2020,701000.00000000000
agrTraditionalCropping_vegt,Northwest,Northwest,A2,agriculture,retrofit,2020,3360000.00000000000
livestock_meat,Northwest,Northwest,A2,agriculture,retrofit,2020,378000.00000000000
livestock_milk,Northwest,Northwest,A2,agriculture,retrofit,2020,46200.00000000000
livestock_other,Northwest,Northwest,A2,agriculture,retrofit,2020,73500.00000000000
agrModernCropping_fruits,North,North,A2,agriculture,retrofit,2020,40900000.00000000000
agrModernCropping_plants,North,North,A2,agriculture,retrofit,2020,81300000.00000000000
agrModernCropping_seeds,North,North,A2,agriculture,retrofit,2020,4940000.00000000000
agrModernCropping_vegt,North,North,A2,agriculture,retrofit,2020,225000000.00000000000
agrTraditionalCropping_fruits,North,North,A2,agriculture,retrofit,2020,663000.00000000000
agrTraditionalCropping_plants,North,North,A2,agriculture,retrofit,2020,1320000.00000000000
agrTraditionalCropping_seeds,North,North,A2,agriculture,retrofit,2020,80200.00000000000
agrTraditionalCropping_vegt,North,North,A2,agriculture,retrofit,2020,3640000.00000000000
livestock_meat,North,North,A2,agriculture,retrofit,2020,360000.00000000000
livestock_milk,North,North,A2,agriculture,retrofit,2020,552000.00000000000
livestock_other,North,North,A2,agriculture,retrofit,2020,24900.00000000000
agrModernCropping_fruits,Northeast,Northeast,A2,agriculture,retrofit,2020,12000000.00000000000
agrModernCropping_plants,Northeast,Northeast,A2,agriculture,retrofit,2020,12900.00000000000
agrModernCropping_seeds,Northeast,Northeast,A2,agriculture,retrofit,2020,3250000.00000000000
agrModernCropping_vegt,Northeast,Northeast,A2,agriculture,retrofit,2020,5740000.00000000000
agrTraditionalCropping_fruits,Northeast,Northeast,A2,agriculture,retrofit,2020,195000.00000000000
agrTraditionalCropping_plants,Northeast,Northeast,A2,agriculture,retrofit,2020,10100.00000000000
agrTraditionalCropping_seeds,Northeast,Northeast,A2,agriculture,retrofit,2020,52700.00000000000
agrTraditionalCropping_vegt,Northeast,Northeast,A2,agriculture,retrofit,2020,93000.00000000000
livestock_meat,Northeast,Northeast,A2,agriculture,retrofit,2020,121000.00000000000
livestock_milk,Northeast,Northeast,A2,agriculture,retrofit,2020,341000.00000000000
livestock_other,Northeast,Northeast,A2,agriculture,retrofit,2020,47900.00000000000
agrModernCropping_fruits,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,39000.00000000000
agrModernCropping_plants,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,91.80000000000
agrModernCropping_seeds,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,551.00000000000
agrModernCropping_vegt,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,8080.00000000000
agrTraditionalCropping_fruits,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,632.00000000000
agrTraditionalCropping_plants,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,71.60000000000
agrTraditionalCropping_seeds,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,8.93000000000
agrTraditionalCropping_vegt,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,131.00000000000
livestock_meat,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,61400.00000000000
livestock_milk,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,45500.00000000000
livestock_other,BajaCalif,BajaCalif,A2,agriculture,retrofit,2020,10100.00000000000
agrModernCropping_fruits,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,39600.00000000000
agrModernCropping_plants,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,9.98000000000
agrModernCropping_seeds,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,951.00000000000
agrModernCropping_vegt,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,4130.00000000000
agrTraditionalCropping_fruits,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,643.00000000000
agrTraditionalCropping_plants,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,7.78000000000
agrTraditionalCropping_seeds,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,15.40000000000
agrTraditionalCropping_vegt,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,66.90000000000
livestock_meat,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,4400.00000000000
livestock_milk,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2020,8460.00000000000
