year,dst_region,asset,region,technology,installed,capacity
2020,Central,9,Central,BIO,2020,0.06310000000
2020,Central,10,Central,GAS_GT,2020,263.45170000000
2020,Central,12,Central,HYD,2020,5.10880000000
2020,Central,13,Central,OIL,2020,8.70390000000
2020,Central,14,Central,PV_GND,2020,1.32450000000
2020,Eastern,10,Central,GAS_GT,2020,71.38490000000
2020,Eastern,11,Central,GEOTH,2020,0.00020000000
2020,Eastern,15,Eastern,BIO,2020,10.40690000000
2020,Eastern,16,Eastern,GAS_GT,2020,285.53960000000
2020,Eastern,17,Eastern,HYD,2020,422.01480000000
2020,Eastern,18,Eastern,NUCL,2020,102.17660000000
2020,Eastern,19,Eastern,OIL,2020,18.41700000000
2020,Eastern,20,Eastern,WIND_ON,2020,174.58330000000
2020,Western,10,Central,GAS_GT,2020,85.33640000000
2020,Western,43,Western,BIO,2020,2.52290000000
2020,Western,44,Western,COAL,2020,211.29120000000
2020,Western,45,Western,GAS_GT,2020,341.34570000000
2020,Western,46,Western,GEOTH,2020,19.86770000000
2020,Western,47,Western,HYD,2020,309.87270000000
2020,Western,48,Western,OIL,2020,52.09750000000
2020,Western,49,Western,PV_GND,2020,48.56540000000
2020,Western,50,Western,WIND_ON,2020,64.96420000000
2020,Northwest,33,Northwest,GAS_GT,2020,294.62190000000
2020,Northwest,34,Northwest,HYD,2020,60.54910000000
2020,Northwest,35,Northwest,OIL,2020,3.53200000000
2020,Northwest,36,Northwest,PV_GND,2020,28.76080000000
2020,Northwest,37,Northwest,WIND_ON,2020,0.12610000000
2020,Northwest,45,Western,GAS_GT,2020,73.65550000000
2020,North,21,North,BIO,2020,0.56760000000
2020,North,22,North,GAS_GT,2020,275.87690000000
2020,North,23,North,HYD,2020,1.76600000000
2020,North,24,North,OIL,2020,7.25330000000
2020,North,25,North,PV_GND,2020,71.58670000000
2020,North,33,Northwest,GAS_GT,2020,82.76310000000
2020,Northeast,26,Northeast,BIO,2020,1.19840000000
2020,Northeast,27,Northeast,COAL,2020,83.25500000000
2020,Northeast,28,Northeast,GAS_GT,2020,905.65080000000
2020,Northeast,29,Northeast,HYD,2020,7.44250000000
2020,Northeast,30,Northeast,OIL,2020,14.12810000000
2020,Northeast,31,Northeast,PV_GND,2020,29.26540000000
2020,Northeast,32,Northeast,WIND_ON,2020,159.06760000000
2020,BajaCalif,0,BajaCalif,GAS_GT,2020,141.84890000000
2020,BajaCalif,1,BajaCalif,GEOTH,2020,34.05890000000
2020,BajaCalif,2,BajaCalif,OIL,2020,0.12610000000
2020,BajaCalif,3,BajaCalif,PV_GND,2020,0.44150000000
2020,BajaCalif,4,BajaCalif,WIND_ON,2020,0.63070000000
2020,BajaCalifSouth,5,BajaCalifSouth,GAS_GT,2020,7.12710000000
2020,BajaCalifSouth,6,BajaCalifSouth,OIL,2020,29.95920000000
2020,BajaCalifSouth,7,BajaCalifSouth,PV_GND,2020,5.23500000000
2020,BajaCalifSouth,8,BajaCalifSouth,WIND_ON,2020,3.15360000000
2020,Peninsular,16,Eastern,GAS_GT,2020,55.78720000000
2020,Peninsular,38,Peninsular,GAS_GT,2020,55.78720000000
2020,Peninsular,39,Peninsular,OIL,2020,1.00920000000
2020,Peninsular,40,Peninsular,PV_GND,2020,43.89810000000
2020,Peninsular,41,Peninsular,PV_RFT,2020,0.37840000000
2020,Peninsular,42,Peninsular,WIND_ON,2020,16.14640000000
2025,Central,9,Central,BIO,2020,0.04730000000
2025,Central,10,Central,GAS_GT,2020,197.58880000000
2025,Central,12,Central,HYD,2020,3.83160000000
2025,Central,13,Central,OIL,2020,6.52800000000
2025,Central,14,Central,PV_GND,2020,0.99340000000
2025,Eastern,10,Central,GAS_GT,2020,53.53870000000
2025,Eastern,11,Central,GEOTH,2020,0.00010000000
2025,Eastern,15,Eastern,BIO,2020,7.80520000000
2025,Eastern,16,Eastern,GAS_GT,2020,214.15470000000
2025,Eastern,17,Eastern,HYD,2020,316.51110000000
2025,Eastern,18,Eastern,NUCL,2020,76.63250000000
2025,Eastern,19,Eastern,OIL,2020,13.81280000000
2025,Eastern,20,Eastern,WIND_ON,2020,130.93750000000
2025,Western,10,Central,GAS_GT,2020,64.00230000000
2025,Western,43,Western,BIO,2020,1.89220000000
2025,Western,44,Western,COAL,2020,158.46840000000
2025,Western,45,Western,GAS_GT,2020,256.00920000000
2025,Western,46,Western,GEOTH,2020,14.90080000000
2025,Western,47,Western,HYD,2020,232.40460000000
2025,Western,48,Western,OIL,2020,39.07310000000
2025,Western,49,Western,PV_GND,2020,36.42410000000
2025,Western,50,Western,WIND_ON,2020,48.72310000000
2025,Northwest,33,Northwest,GAS_GT,2020,220.96640000000
2025,Northwest,34,Northwest,HYD,2020,45.41180000000
2025,Northwest,35,Northwest,OIL,2020,2.64900000000
2025,Northwest,36,Northwest,PV_GND,2020,21.57060000000
2025,Northwest,37,Northwest,WIND_ON,2020,0.09460000000
2025,Northwest,45,Western,GAS_GT,2020,55.24160000000
2025,North,21,North,BIO,2020,0.42570000000
2025,North,22,North,GAS_GT,2020,206.90770000000
2025,North,23,North,HYD,2020,1.32450000000
2025,North,24,North,OIL,2020,5.44000000000
2025,North,25,North,PV_GND,2020,53.69000000000
2025,North,33,Northwest,GAS_GT,2020,62.07230000000
2025,Northeast,26,Northeast,BIO,2020,0.89880000000
2025,Northeast,27,Northeast,COAL,2020,62.44130000000
2025,Northeast,28,Northeast,GAS_GT,2020,679.23810000000
2025,Northeast,29,Northeast,HYD,2020,5.58190000000
2025,Northeast,30,Northeast,OIL,2020,10.59610000000
2025,Northeast,31,Northeast,PV_GND,2020,21.94910000000
2025,Northeast,32,Northeast,WIND_ON,2020,119.30070000000
2025,BajaCalif,0,BajaCalif,GAS_GT,2020,106.38670000000
2025,BajaCalif,1,BajaCalif,GEOTH,2020,25.54420000000
2025,BajaCalif,2,BajaCalif,OIL,2020,0.09460000000
2025,BajaCalif,3,BajaCalif,PV_GND,2020,0.33110000000
2025,BajaCalif,4,BajaCalif,WIND_ON,2020,0.47300000000
2025,BajaCalifSouth,5,BajaCalifSouth,GAS_GT,2020,5.34540000000
2025,BajaCalifSouth,6,BajaCalifSouth,OIL,2020,22.46940000000
2025,BajaCalifSouth,7,BajaCalifSouth,PV_GND,2020,3.92620000000
2025,BajaCalifSouth,8,BajaCalifSouth,WIND_ON,2020,2.36520000000
2025,Peninsular,16,Eastern,GAS_GT,2020,41.84040000000
2025,Peninsular,38,Peninsular,GAS_GT,2020,41.84040000000
2025,Peninsular,39,Peninsular,OIL,2020,0.75690000000
2025,Peninsular,40,Peninsular,PV_GND,2020,32.92360000000
2025,Peninsular,41,Peninsular,PV_RFT,2020,0.28380000000
